TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.jsoup.parser.TokenQueue,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,237,0.3,3,82,216,322735,1524133344011,0.9787234042553191,111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111100111,0.9148936170212766,111111111111111111111111111111111111111111111101111111111111111111101110101011111010111111111111111111111111000001111111111111111111111111111,1.0,1111111111111111111,3,2,16,2,0.9318541996830428,1101111111111111111111111111111101111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111101101111111111111111111110111111111111111111111111111111011111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111101111111111011111111111110110111101111101111111111111101111011111011111111111111111111111111110111101111111110110000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.7794117647058824,10011011011111011011011011011011011110111111111111111111111110110110,1.0,1111111111111111111111111111111,1.0,1111111111111111111111111111111,0.9148936170212766,111111111111111111111111111111111111111111111011111111111111111110111101110101011111011111111111111111111111000001111111111111111111111111111
