TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.jsoup.parser.Parser,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,49,0.3,3,40,551,75764,1524134465864,0.975609756097561,11111111111111110111111111111111111111111,0.96,1111111111111111111111011,1.0,1111111111111111111,9,2,10,1,0.9090909090909091,1111111111111111111111111111111111111111011000111011111,0.4247787610619469,11011111100110101010001100010101000110001010100011000000000000000111010001100011101000110000000011011011110110100,1.0,1111111111111111111,1.0,1111111111111111111,0.96,1111111111111111111110111
