TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.jsoup.helper.HttpConnection,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,68,0.3,3,55,814,119527,1524134245287,0.30392156862745096,111111011100000000000000000000000000000000000000000101111111100000000000000000000000000000000000000000000000000000001111001100000111111111111001111011010011101100000000000000000111100000000111101111000000000000101110111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111111111110000001000001010001011110000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000010000000000000000001000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000,0.2552552552552553,000000111111111111111111111110110111100100000010001000010000001100000010001111111111111111111110000000000000000000011010110111000000011010000000000000000110000111011110011110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000011,1.0,11,2,1,0,0,0.2763496143958869,1111111111110000000111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111000001111110010111111111111111111111111111110010000000000000000000000000000000000000000000000000111111111101111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111000000000000000000011100000000110101111100011111110000000110111111111111111111111111111111111111111111111111111111111111111111111111110101000000000000000000000000000100000000000000000000000000000000000000001111100000110000000110000000000000000000000000000000000000000000000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111,0.049586776859504134,0010000000000000000000010111010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5092592592592593,110000000001000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111,0.42592592592592593,010000000001000000000000000000000000000000000000000000001111111111111111111111111101111111111110000111000111,0.24324324324324326,010010100101011100111010011111010011011101010001001111111111010001000110011110110000101011010110000000000000000000011011001110010000011010000000000000000110000110111110011110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000011
