TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.jsoup.examples.HtmlToPlainText,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,49,0.3,3,20,346,77558,1524134439050,0.5666666666666667,111111110000000000011111100100000000000011111011111111111111,0.5581395348837209,1111111110000101111111111111000001000000000,1.0,111,1,1,2,1,0.6324786324786325,111111111111111111011100000000000000111110111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111110110100000000000000000011110011111100100000000000000000000000000000000000000000000,0.6666666666666666,110,0.5,111000,0.3333333333333333,110000,0.5348837209302325,0111111110000011111111111111000001000000000
